duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
385,udp,http,REJ,7715,2896,1,2,0,0,3,1,3,1,0,0,4,1,4,2,1,0,91,86,0.8484717744062646,0.5019454051318417,0.8679995918950899,0.09355940691233555,0.10840037271662273,0.7228392039002123,0.5701872157998045,341,256,0.12292187999897275,0.640193868537032,0.9688164414833766,0.35991403621536344,0.8158552557456904,0.1854118178271742,0.41987037178227127,0.6013168243361512,0.0
386,icmp,private,S0,8942,988,0,1,0,0,4,1,0,1,1,0,4,0,4,0,0,1,400,40,0.36325535167581025,0.9099301581597186,0.828185869323453,0.0166715505996331,0.875933022186205,0.03248659669016496,0.8618438232948299,464,345,0.6195682247786596,0.11988803148384541,0.9918928573196418,0.6678062199866169,0.8025645343486241,0.5120181266754691,0.5081637904581747,0.5626325958673883,0.0
112,udp,private,S0,1762,4116,1,0,0,0,4,1,4,0,0,3,4,1,2,4,1,1,27,122,0.7939351334518513,0.7172618758657564,0.6260547089808013,0.8735342642452146,0.7831600290279028,0.5952768411040545,0.47710981769392613,227,185,0.6755323686200567,0.4835220673649715,0.7897617737346345,0.040595985302373405,0.8457085817167271,0.992241914861122,0.06297140873370044,0.13471573086972577,0.0
612,tcp,telnet,S0,7101,6446,0,2,0,0,3,1,3,1,0,3,2,0,4,4,1,1,424,330,0.9409923225744371,0.5820701311242236,0.07527871665167363,0.23647491223869455,0.1681180975977251,0.5391937941273144,0.9945642566845248,400,344,0.7773325140821933,0.6854405223712914,0.6635020694052571,0.39075298456700414,0.11551790010698215,0.6526134017473535,0.8341352384103843,0.1509159827135298,0.0
624,tcp,ftp,RSTO,7674,4179,0,0,0,0,0,0,2,0,0,0,4,1,4,2,1,1,449,297,0.623210373068007,0.7978046813410725,0.11239702717601296,0.21150674928176805,0.5122605638762605,0.9688146905778044,0.6791716995379928,141,399,0.5566820526817535,0.7790053939240377,0.3457302521929979,0.7908496776331791,0.969361244995776,0.06129879444922359,0.7845056022962172,0.7926774877946268,0.0
951,tcp,http,SF,6122,1682,0,0,0,1,0,0,0,1,0,4,3,1,4,4,0,0,24,372,0.7416272874518889,0.8643662664559733,0.049308987109824676,0.7360354004260655,0.4873748079212449,0.48421313934764165,0.07407490721044774,498,206,0.6457592922613059,0.020052709784008527,0.17139831232475244,0.8030060304590013,0.9596261537897312,0.5255793740622418,0.18535397572184953,0.8875624584126831,0.0
80,icmp,ftp,SF,481,5626,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,57,416,0.8050973120411349,0.45688807173726687,0.2574792164924693,0.32001611308739175,0.6250915526865286,0.06360143637779736,0.9928321316819754,8,345,0.013517271699720057,0.8904695739838898,0.0789805993662317,0.7161487788756946,0.35746964550174154,0.49664521238950443,0.6343293572573794,0.28301696588376957,0.0
698,udp,http,S0,153,7424,1,0,0,1,3,1,2,1,1,1,0,0,2,2,0,1,497,177,0.8450396488966425,0.4751083649318354,0.13566146716037775,0.5060446924118366,0.9461868939912612,0.5516879678064617,0.40789423678019043,189,430,0.16217072713718805,0.5692813829505244,0.693297468551492,0.20423862056986442,0.06589401821191965,0.1441678158180495,0.8183152116542717,0.4379639639625684,0.0
112,tcp,telnet,SF,7617,933,1,2,0,1,0,0,2,0,1,2,2,0,1,3,1,0,296,62,0.39505333785679597,0.3860509356518358,0.2600480402524339,0.1625110652974563,0.5797714417624796,0.8410961706161014,0.28740253384548253,349,171,0.9849147660169046,0.8119091149599047,0.7847234151793583,0.24720511893063324,0.1670556694687857,0.9202723688024077,0.6408541364156,0.35499504103835355,0.0
1,icmp,telnet,S0,1524,3598,0,2,1,1,2,0,0,1,1,4,4,1,0,1,0,0,133,483,0.05126345917599817,0.9667061400184606,0.3850580557189617,0.9597457214619692,0.5402172667786186,0.9968492842814399,0.5578791835778856,404,463,0.0759935063158318,0.8079380300142834,0.82645365245498,0.9960887272645123,0.992830825444697,0.44076524767536895,0.31039809529584483,0.0725470129866519,0.0
641,udp,private,RSTO,2120,1980,0,2,1,2,4,0,2,0,1,1,4,1,3,1,0,0,330,164,0.4018762712367395,0.6971662542903504,0.9429827840711357,0.8515814000172374,0.050322932934663944,0.4303431736890725,0.3043075918208643,459,269,0.6787882222602449,0.18985266027096914,0.9137650033037986,0.10337800720195989,0.5630129431716631,0.9945591406097397,0.6561111504781671,0.6732042460158094,0.0
219,icmp,ftp,RSTO,13075,11656,0,2,1,2,8,0,1,1,0,4,1,1,2,1,1,0,806,488,0.9049565601530452,0.7301033090783077,0.9518836306995533,0.704923836559175,0.06290747601802393,0.3202987424967425,0.08645750712015232,164,220,0.17608263303171623,0.1101721202536331,0.8799295636383736,0.18066269890240938,0.35662179882605205,0.4200722952521643,0.21046174768321224,0.8251929348056901,1.0
565,tcp,private,REJ,5136,8984,0,1,0,1,0,1,3,1,0,1,1,1,2,3,1,0,37,186,0.4503503857807928,0.8629596233130185,0.8349737856829623,0.4067737485720052,0.1873467913267889,0.9066532969519989,0.0014283430791767193,479,151,0.7167185857676419,0.7212872689738267,0.9997412722580926,0.1300262556501326,0.2882026938500388,0.6079577026836093,0.31825499727942086,0.3048793573912071,0.0
854,tcp,ftp,RSTO,5760,791,0,0,2,2,2,0,3,1,1,2,2,0,3,0,1,0,389,382,0.7489631508603986,0.4805599408362681,0.7103515007123322,0.7623612137071728,0.03247077169174828,0.19124212907612137,0.4495833529202623,138,110,0.7059904029619934,0.15642691882161908,0.24406401096725128,0.3276549636836156,0.25699173531094754,0.10476253645144007,0.24006965310717865,0.9901757936307183,0.0
996,tcp,private,S0,18271,15158,1,1,2,0,5,1,3,1,0,2,0,1,3,4,1,1,544,208,0.9119901945785327,0.8385506381786823,0.5994586797576333,0.5398692787147307,0.7433528955700124,0.6154289150329266,0.8368634222265923,275,182,0.2341990597880902,0.8499374914047237,0.7633076152122106,0.21017583523392336,0.6641527650544821,0.4542278238068692,0.5569251023902065,0.07585155728235493,1.0
735,icmp,smtp,RSTO,19404,10871,1,0,1,0,5,1,1,1,0,3,4,1,3,2,1,0,984,226,0.8434691778333515,0.8713303593282107,0.5899481593674194,0.9572223410281042,0.7233303039939631,0.4057144241809477,0.5723151856300766,290,398,0.2696343992192042,0.7261894838621051,0.5864595123747977,0.4976879595477721,0.41938783151968595,0.2387658940039733,0.1082266467655486,0.6617907138145209,1.0
224,icmp,smtp,REJ,9130,2255,1,0,2,1,2,1,2,1,1,1,2,1,1,0,1,1,141,431,0.18641980485397458,0.4171642789757021,0.27509888155912443,0.019972932578028124,0.13605623443164294,0.041082364955555284,0.9992072989434408,52,338,0.6547707136020883,0.8418253643652626,0.2612451324535824,0.4760207068801199,0.9654106993686116,0.835564798571235,0.9333103803483387,0.44822801452608896,0.0
384,tcp,smtp,SF,1639,3610,1,0,1,0,3,0,4,1,0,3,3,1,4,2,0,0,321,388,0.7493694366449569,0.8777494048626249,0.6391078469947064,0.5866017374045605,0.8360789007952809,0.34728847430569776,0.28684664564719997,174,71,0.39008603878021364,0.2990126796093461,0.9819053222869428,0.9015056194513031,0.6838430306453614,0.7839195848675399,0.3335123536628668,0.4466019011066559,0.0
402,icmp,smtp,S0,6185,1607,0,1,0,1,3,0,2,1,1,1,3,1,2,4,1,1,167,47,0.5456959688130258,0.20399460360938737,0.3409619736429885,0.4553949052479408,0.15478603484611198,0.2652285225026746,0.28045506476005533,109,417,0.19454796969991128,0.31659806041056904,0.8978981047742521,0.03473994744478148,0.7920445910489612,0.8241799996253585,0.21897012710580133,0.45764561603354026,0.0
637,tcp,http,SF,7970,5179,0,0,2,1,1,1,0,1,1,3,2,1,4,3,0,1,258,223,0.20406438854660058,0.8264646094921829,0.9976722632646592,0.5180153489085197,0.3011755869973588,0.6860911539434869,0.1597494602339442,202,385,0.7316795987874818,0.6712215563463176,0.12851566844411644,0.31987957666776334,0.2927415485831599,0.7236094377579514,0.49654981360183126,0.2586817738014284,0.0
129,tcp,smtp,REJ,16387,12521,0,1,0,0,5,1,3,0,0,2,4,1,4,1,0,1,761,2,0.8464858968868336,0.502512751682656,0.713911728319125,0.5987431408260162,0.248976899161365,0.9487904976919181,0.16406358826533518,435,282,0.15414752433633416,0.03144595505894754,0.026158342323419848,0.5966578919970902,0.07918640910862584,0.8326832236200512,0.27699781845471605,0.7155628273322324,1.0
52,udp,telnet,REJ,4203,984,0,2,2,2,4,1,2,0,0,4,2,0,3,1,0,0,354,371,0.7486087085818324,0.05461030321346905,0.27913047077426967,0.4226866196574257,0.3723070985730478,0.26804718737863775,0.2851865960100478,135,73,0.8556436641449466,0.7264967463374227,0.6883307623326769,0.6048017618439638,0.48782283738188104,0.20082875017492086,0.5349040863826443,0.7215765260850269,0.0
683,icmp,telnet,REJ,8363,5776,0,2,0,0,0,0,4,1,1,3,4,1,1,3,1,0,224,174,0.4826012356615207,0.9718453013254846,0.9306722555623983,0.7180681612008608,0.25466376588996187,0.8114659391516817,0.7928400452735271,3,354,0.5146695240518275,0.8357830708546012,0.6041306288565351,0.4801262290142092,0.3145815465462273,0.45204377657980166,0.34850914978208547,0.282397110105827,0.0
729,tcp,http,SF,9650,3676,1,0,2,0,4,1,0,0,1,1,1,1,0,0,0,0,151,445,0.2160314403930722,0.5126152441031999,0.02464440463632267,0.44269370196743585,0.48895092643845206,0.05535981693840952,0.9057567906364479,154,214,0.10570060387930069,0.415163586604104,0.9358156241111459,0.8156655408146337,0.20208316500792367,0.6918468799459682,0.1320668107690408,0.8353064608584502,0.0
671,tcp,smtp,SF,18503,11076,0,1,0,1,8,0,1,1,0,1,2,1,1,0,1,0,768,98,0.5673989142097385,0.9568347987213597,0.7351419681316184,0.7845754903272857,0.4074078813546854,0.5381210100398132,0.9750871697076813,171,496,0.6940723335309844,0.7648788300884687,0.23400528716036983,0.0627221714144588,0.9526421308008614,0.6373924979351349,0.265895242027262,0.31684494365033,1.0
